DepMap_ID	cell_line_name	stripped_cell_line_name	CCLE_Name	alias	COSMICID	sex	source	Achilles_n_replicates	cell_line_NNMD	culture_type	culture_medium	cas9_activity	RRID	WTSI_Master_Cell_ID	sample_collection_site	primary_or_metastasis	primary_disease	Subtype	age	Sanger_Model_ID	depmap_public_comments	lineage	lineage_subtype	lineage_sub_subtype	lineage_molecular_subtype
ACH-001956	Mug-Chor-1	MUGCHOR1	MUGCHOR1_BONE	NA	NA	Female	Academic lab	3	-5.367905442	not found	not found	79.9	CVCL_9277	NA	bone	NA	Bone Cancer	Chordoma	57	NA	NA	bone	chordoma	NA	NA
ACH-001957	Um-Chor1	UMCHOR1	UMCHOR1_BONE	NA	NA	Male	Academic lab	3	-3.68746951	not found	not found	89.7	CVCL_1D68	NA	bone	NA	Bone Cancer	Chordoma	64	NA	NA	bone	chordoma	NA	NA
ACH-002335	UCH1	UCH1	UCH1_BONE	NA	NA	Male	Academic lab	NA	NA	NA	NA	NA	CVCL_4988	NA	bone	NA	Bone Cancer	Chordoma	NA	NA	NA	bone	chordoma	NA	NA
ACH-002198	SCH	SCH	SCH_STOMACH	NA	909711	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1687	1766	stomach	Metastasis	Gastric Cancer	Choriocarcinoma	NA	SIDM00383	NA	gastric	choriocarcinoma	NA	NA
ACH-000072	MEG-01	MEG01	MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	908126	Male	ATCC	0	-0.861777575	Mixed adherent and suspension	RPMI + 10% FBS	42.7	CVCL_0425	1263	bone_marrow	NA	Leukemia	Chronic Myelogenous Leukemia (CML)	55	SIDM00526	NA	blood	CML	NA	NA
ACH-000076	NCO2	NCO2	NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA	Female	HSRRB	2	-3.933579675	NA	RPMI + 10% FBS	55	CVCL_3043	NA	haematopoietic_and_lymphoid_tissue	NA	Leukemia	Chronic Myelogenous Leukemia (CML)	35	NA	NA	blood	CML	NA	NA
ACH-001573	MOLM-1	MOLM1	MOLM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA	Male	DSMZ	0	-0.020425439	Suspension	RPMI 1640 + 20% FBS	56.6	CVCL_2118	NA	bone_marrow	Metastasis	Leukemia	Chronic Myelogenous Leukemia (CML)	41	NA	NA	blood	CML	NA	NA
ACH-002475	HAP1	HAP1	HAP1_ENGINEERED	NA	NA	Male	Horizon Discovery	2	-3.123814368	Adherent	IMDM + 10% FBS	72	NA	NA	bone_marrow	NA	Engineered	Chronic Myelogenous Leukemia (CML)	40	NA	Engineered haploid line	engineered_blood	CML	NA	NA
ACH-000003	CACO2	CACO2	CACO2_LARGE_INTESTINE	CACO2, CaCo-2	NA	Male	ATCC	NA	NA	NA	NA	NA	CVCL_0025	NA	Colon	NA	Colon/Colorectal Cancer	Adenocarcinoma	NA	SIDM00891	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000007	LS513	LS513	LS513_LARGE_INTESTINE	NA	907795	Male	ATCC	2	-2.586707623	Adherent	RPMI + 10% FBS	47.7	CVCL_1386	569	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	63	SIDM00677	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000009	C2BBe1	C2BBE1	C2BBE1_LARGE_INTESTINE	NA	910700	Male	ATCC	3	-4.135491417	Adherent	DMEM + 10% FBS + Glutamine + Insulin-Transferrin-Selenium	94.2	CVCL_1096	2104	Colon	Primary	Colon/Colorectal Cancer	Adenocarcinoma	72	SIDM01233	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000202	COLO-320	COLO320	COLO320_LARGE_INTESTINE	NA	NA	Female	DSMZ	3	-1.641431055	Suspension	RPMI + 10% FBS	62.4	CVCL_1989	NA	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	55	SIDM00071	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000236	SW1417	SW1417	SW1417_LARGE_INTESTINE	NA	909747	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1717	974	Colon	Primary	Colon/Colorectal Cancer	Adenocarcinoma	53	SIDM00812	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000249	CL-11	CL11	CL11_LARGE_INTESTINE	NA	1290769	Male	DSMZ	1	-1.369983182	Adherent	DMEM:F12 (1:1) + 20% FBS	75.2	CVCL_1978	1153	Colon	Primary	Colon/Colorectal Cancer	Adenocarcinoma	NA	SIDM00944	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000252	LS1034	LS1034	LS1034_LARGE_INTESTINE	NA	917486	Male	ATCC	0	-2.303465761	Adherent	RPMI + 10% FBS	84.3	CVCL_1382	1756	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	54	SIDM00681	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000253	COLO 201	COLO201	COLO201_LARGE_INTESTINE	NA	NA	Male	ATCC	2	-3.615117219	Suspension	RPMI + 10% FBS	83.4	CVCL_1987	NA	ascites	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	70	SIDM00823	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000286	SNU-1033	SNU1033	SNU1033_LARGE_INTESTINE	NA	NA	Female	KCLB	2	-2.916032875	NA	RPMI + 10% FBS	67.5	CVCL_5002	NA	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	45	SIDM00192	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000296	OUMS-23	OUMS23	OUMS23_LARGE_INTESTINE	NA	NA	Male	HSRRB	3	-3.318192974	NA	DMEM + 10% FBS	79.1	CVCL_3088	NA	pericardial_effusion	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	NA	SIDM00036	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000342	CL-14	CL14	CL14_LARGE_INTESTINE	NA	NA	Male	DSMZ	NA	NA	NA	NA	NA	CVCL_1979	NA	large_intestine	NA	Colon/Colorectal Cancer	Adenocarcinoma	NA	NA	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000350	COLO-678	COLO678	COLO678_LARGE_INTESTINE	NA	910689	Male	DSMZ	3	-2.078276004	Adherent	RPMI + 10% FBS	89.3	CVCL_1129	2148	lymph_node	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	69	SIDM00957	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000403	NCI-H747	NCIH747	NCIH747_LARGE_INTESTINE	NA	908457	Male	ATCC	3	-3.451213522	Adherent	RPMI + 10% FBS	84.6	CVCL_1587	573	large_intestine	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	69	SIDM00778	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000412	SNU-1197	SNU1197	SNU1197_LARGE_INTESTINE	NA	NA	Male	KCLB	NA	NA	NA	NA	NA	CVCL_5016	NA	Colon	Primary	Colon/Colorectal Cancer	Adenocarcinoma	70	SIDM00171	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000421	SW837	SW837	SW837_LARGE_INTESTINE	NA	909755	Male	ATCC	3	-4.687419964	Adherent	RPMI + 10% FBS	90.1	CVCL_1729	1141	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	53	SIDM00833	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000467	HCC-56	HCC56	HCC56_LARGE_INTESTINE	NA	1290907	Unknown	HSRRB	3	-3.819318671	NA	EMEM + 10% FBS	71.9	CVCL_2917	1036	large_intestine	NA	Colon/Colorectal Cancer	Adenocarcinoma	NA	SIDM00597	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000470	SW1463	SW1463	SW1463_LARGE_INTESTINE	NA	909748	Female	ATCC	3	-3.520140217	Adherent	RPMI + 10% FBS	78.6	CVCL_1718	271	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	66	SIDM00834	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000489	SW1116	SW1116	SW1116_LARGE_INTESTINE	NA	909746	Male	ATCC	NA	NA	NA	NA	NA	CVCL_0544	480	Colon	Primary	Colon/Colorectal Cancer	Adenocarcinoma	73	SIDM00835	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000491	NCI-H716	NCIH716	NCIH716_LARGE_INTESTINE	NA	908458	Male	ATCC	3	-2.708090973	Adherent	RPMI + 10% FBS	92	CVCL_1581	649	ascites	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	33	SIDM00779	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000532	SNU-61	SNU61	SNU61_LARGE_INTESTINE	NA	1660035	Male	KCLB	NA	NA	NA	NA	NA	CVCL_5078	151	liver	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	48	SIDM00194	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000552	HT-29	HT29	HT29_LARGE_INTESTINE	NA	905939	Female	ATCC	2	-4.44775747	Adherent	McCoy's 5A + 10% FBS	85.2	CVCL_0320	1212	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	44	SIDM00136	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000565	RCM-1	RCM1	RCM1_LARGE_INTESTINE	NA	909263	Female	HSRRB	0	-2.380494305	Adherent	RPMI:F12 (1:1) + 20% FBS	79.1	CVCL_1648	1271	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	73	SIDM00359	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000651	SW 620	SW620	SW620_LARGE_INTESTINE	NA	905962	Male	ATCC	3	-3.607297096	NA	L15 + 10% FBS	92.7	CVCL_0547	3	lymph_node	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	51	SIDM00841	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000680	SW948	SW948	SW948_LARGE_INTESTINE	NA	909757	Female	ATCC	1	-1.373528486	Adherent	RPMI + 10% FBS	62.4	CVCL_0632	1689	Colon	Primary	Colon/Colorectal Cancer	Adenocarcinoma	81	SIDM00832	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000683	SNU-503	SNU503	SNU503_LARGE_INTESTINE	NA	NA	Male	KCLB	3	-4.29696393	NA	RPMI + 10% FBS	77.2	CVCL_5071	NA	abdomen	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	52	SIDM00497	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000708	SNU-283	SNU283	SNU283_LARGE_INTESTINE	NA	1659929	Female	KCLB	NA	NA	NA	NA	NA	CVCL_5044	2189	abdomen	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	62	SIDM00215	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000722	SNU-C1	SNUC1	SNUC1_LARGE_INTESTINE	NA	910905	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1708	1066	abdomen	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	71	SIDM01197	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000798	CL-40	CL40	CL40_LARGE_INTESTINE	NA	1240124	Female	DSMZ	0	-2.729020574	Adherent	DMEM:F12 (1:1) + 20% heat inactivated FBS	76.1	CVCL_1982	555	Colon	Primary	Colon/Colorectal Cancer	Adenocarcinoma	NA	SIDM00960	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000820	SW403	SW403	SW403_LARGE_INTESTINE	NA	NA	Female	ATCC	1	-1.569869808	Adherent	L15 + 10% FBS	24.8	CVCL_0545	NA	Colon	Primary	Colon/Colorectal Cancer	Adenocarcinoma	51	SIDM00836	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000842	SW 480	SW480	SW480_LARGE_INTESTINE	NA	NA	Male	ATCC	NA	NA	NA	NA	NA	CVCL_0546	NA	lymph_node	Primary	Colon/Colorectal Cancer	Adenocarcinoma	50	SIDM00840	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000926	HT55	HT55	HT55_LARGE_INTESTINE	NA	907287	Unknown	ECACC	3	-2.82413523	Adherent	EMEM + 20% FBS + Glutamine + NEAA	69.4	CVCL_1294	1688	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	NA	SIDM00541	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000935	MDST8	MDST8	MDST8_LARGE_INTESTINE	NA	1240173	Unknown	ECACC	3	-2.850592881	Adherent	DMEM + 10% FBS + 2mM Glutamine	72.2	CVCL_2588	928	large_intestine	NA	Colon/Colorectal Cancer	Adenocarcinoma	NA	SIDM00527	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000986	HT115	HT115	HT115_LARGE_INTESTINE	NA	907289	Unknown	ECACC	3	-3.690000668	Adherent	DMEM + 15% FBS + 2mM Glutamax	70.2	CVCL_2520	2099	Colon	NA	Colon/Colorectal Cancer	Adenocarcinoma	NA	SIDM00534	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000991	SNU-81	SNU81	SNU81_LARGE_INTESTINE	NA	1660036	Male	KCLB	NA	NA	NA	NA	NA	CVCL_5098	697	Colon	NA	Colon/Colorectal Cancer	Adenocarcinoma	53	SIDM00193	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-001039	COLO 205	COLO205	COLO205_LARGE_INTESTINE	NA	905961	Male	ATCC	NA	NA	NA	NA	NA	CVCL_0218	1687	ascites	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	70	SIDM00826	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-001061	DLD-1	DLD1	DLD1_LARGE_INTESTINE	NA	NA	Male	ATCC	3	-4.913825702	not found	not found	74.1	CVCL_0248	NA	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	NA	SIDM00787	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-001084	HCT8	HCT8	HCT8_LARGE_INTESTINE	NA	NA	Male	NA	NA	NA	NA	NA	NA	CVCL_2478	NA	large_intestine	NA	Colon/Colorectal Cancer	Adenocarcinoma	67	SIDM00786	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-001456	C125PM	C125PM	C125PM_LARGE_INTESTINE	NA	NA	Unknown	ECACC	0	-0.313513356	Adherent	IMDM + 10% FBS + 2 mM Glutamine	83.5	CVCL_8175	NA	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	NA	NA	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-001458	C75	C75	C75_LARGE_INTESTINE	NA	NA	Male	ECACC	2	-2.296308403	Adherent	IMDM + 10% FBS + 2 mM Glutamine	42.9	CVCL_5248	NA	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	56	NA	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-001460	C84	C84	C84_LARGE_INTESTINE	NA	NA	Male	ECACC	2	-4.111707603	Adherent	IMDM + 10% FBS + 2 mM Glutamine	90.6	CVCL_5250	NA	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	67	NA	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-001461	C99	C99	C99_LARGE_INTESTINE	NA	NA	Male	ECACC	2	-1.568576544	Adherent	IMDM + 10% FBS + 2 mM Glutamine	45.4	CVCL_8176	NA	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	69	NA	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-001786	SNU-1544	SNU1544	SNU1544_LARGE_INTESTINE	NA	NA	Female	KCLB	2	-2.320808748	Adherent	RPMI 1640 + 10% FBS with L-glutamine (300mg/L), 25mM HEPES and 25mM NaHCO3; Penicillin-streptomycin were added to culture media (final concentration, 100 U/mL)	62	NA	NA	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	38	NA	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-001825	SW527	SW527	SW527_LARGE_INTESTINE	NA	NA	Unknown	NA	NA	NA	NA	NA	NA	NA	NA	large_intestine	NA	Colon/Colorectal Cancer	Adenocarcinoma	NA	NA	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-002022	PMF-ko14	PMFKO14	PMFKO14_LARGE_INTESTINE	NA	NA	Female	RIKEN	NA	NA	NA	NA	NA	NA	NA	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	51	NA	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-002024	ECC4	ECC4	ECC4_LARGE_INTESTINE	NA	NA	Male	RIKEN	2	-1.381605296	Adherent	RPMI1640+10%FBS	55.2	NA	NA	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	45	SIDM00069	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-002025	TT1TKB	TT1TKB	TT1TKB_LARGE_INTESTINE	NA	NA	Male	RIKEN	2	-4.719044898	Adherent	DMEM+10%FBS	70.1	NA	NA	large_intestine	Primary	Colon/Colorectal Cancer	Adenocarcinoma	NA	NA	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-002219	COLO-320-HSR	COLO320HSR	COLO320HSR_LARGE_INTESTINE	NA	910569	Female	ATCC	NA	NA	NA	NA	NA	CVCL_0220	2128	large_intestine	NA	Colon/Colorectal Cancer	Colon Adenocarcinoma	55	SIDM00842	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-002287	NCI-H630	NCIH630	NCIH630_LARGE_INTESTINE	NA	908482	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1572	338	large_intestine	NA	Colon/Colorectal Cancer	Colorectal Carcinoma	NA	NA	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-002345	CaR-1	CAR1	CAR1_LARGE_INTESTINE	NA	NA	Unknown	JCRB	NA	NA	NA	NA	NA	CVCL_1116	NA	large_intestine	Metastasis	Colon/Colorectal Cancer	Adenocarcinoma	NA	SIDM00488	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-002394	GEO	GEO	GEO_LARGE_INTESTINE	NA	NA	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_0271	NA	large_intestine	NA	Colon/Colorectal Cancer	Colon Carcinoma	NA	SIDM00068	NA	colorectal	colorectal_adenocarcinoma	NA	NA
ACH-000538	HUTU80	HUTU80	HUTU80_SMALL_INTESTINE	NA	907073	Male	ATCC	0	-1.5910473490000001	NA	EMEM + 10% FBS	60	CVCL_1301	305	small_intestine	Primary	Gastric Cancer	Duodenal Adenocarcinoma	53	SIDM00694	NA	gastric	duodenal_adenocarcinoma	NA	NA
ACH-001578	NCCIT	NCCIT	NCCIT_TESTIS	NA	908441	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1451	1098	lung	Primary	Embryonal Cancer	Carcinoma	NA	SIDM00655	NA	embryo	embryo_carcinoma	NA	NA
ACH-002291	NTERA-2 cl.D1	NTERA2CLD1	NTERA2CLD1_TESTIS	NT2/D1	908454	Male	ATCC	NA	NA	NA	NA	NA	CVCL_3407	229	lung	Metastasis	Embryonal Cancer	Carcinoma	22	SIDM01203	NA	embryo	embryo_carcinoma	NA	NA
ACH-001433	CCLF_PEDS_0008_T	CCLFPEDS0008T	CCLFPEDS0008T_SOFT_TISSUE	NA	NA	Unknown	Cancer Cell Line Factory	2	-3.601810935	Adherent	SMBM: 95.0% + Fungizone 500.0 ng/mL, Pen Strep 1.0 %, Gentamicin 20.0 ug/mL, SMGM-2 Single Quots 5.0 %	44.8	NA	NA	soft_tissue	Metastasis	Sarcoma	Epithelioid	NA	NA	NA	soft_tissue	epithelioid_sarcoma	NA	NA
ACH-001702	VA-ES-BJ	VAESBJ	VAESBJ_SOFT_TISSUE	NA	688121	Male	ATCC	2	-3.193330418	Adherent	DMEM + 10% FBS + 4.5 g/L glucose and 0.1 mM non-essential amino acids	94.1	CVCL_1785	1004	bone_marrow	Metastasis	Sarcoma	Epithelioid	41	SIDM01179	NA	soft_tissue	epithelioid_sarcoma	NA	NA
ACH-000383	OE33	OE33	OE33_OESOPHAGUS	NA	910549	Female	HPACC	2	-3.507422613	Adherent	RPMI + 10% FBS	89.6	CVCL_0471	1554	oesophagus	Primary	Esophageal Cancer	Adenocarcinoma	73	SIDM00477	NA	esophagus	esophagus_adenocarcinoma	NA	NA
ACH-001368	OAC-M5.1	OACM51	OACM51_OESOPHAGUS	NA	1503363	Female	DSMZ	2	-4.957732067	Suspension	RPMI 1640 + 20% FBS	79.8	CVCL_1842	752	lymph_node	Metastasis	Esophageal Cancer	Adenocarcinoma	47	SIDM00444	NA	esophagus	esophagus_adenocarcinoma	NA	NA
ACH-001496	ESO26	ESO26	ESO26_OESOPHAGUS	NA	1503366	Male	Sigma-Aldrich	2	-6.049858723	Loosely Adherent	RPMI 1640 + 10% FBS + 2 mM Glutamine	92.3	CVCL_2035	1680	oesophagus	Primary	Esophageal Cancer	Adenocarcinoma	56	SIDM00539	NA	esophagus	esophagus_adenocarcinoma	NA	NA
ACH-001497	ESO51	ESO51	ESO51_OESOPHAGUS	NA	1503367	Male	Sigma-Aldrich	0	-2.9301099330000002	Suspension	RPMI 1640 + 10% FBS + 2 mM Glutamine	84.6	CVCL_2036	668	oesophagus	Primary	Esophageal Cancer	Adenocarcinoma	NA	SIDM00538	NA	esophagus	esophagus_adenocarcinoma	NA	NA
ACH-001500	FLO-1	FLO1	FLO1_OESOPHAGUS	NA	1503361	Male	Sigma-Aldrich	2	-3.099728342	Adherent	DMEM + 10% FBS + 2mM Glutamine	70.1	CVCL_2045	1019	oesophagus	Primary	Esophageal Cancer	Adenocarcinoma	NA	SIDM01041	NA	esophagus	esophagus_adenocarcinoma	NA	NA
ACH-001544	KYAE-1	KYAE1	KYAE1_OESOPHAGUS	NA	1503368	Male	NA	NA	NA	NA	NA	NA	CVCL_1825	1624	pleural_effusion	Metastasis	Esophageal Cancer	Adenocarcinoma	NA	SIDM00530	NA	esophagus	esophagus_adenocarcinoma	NA	NA
ACH-001654	SK-GT-4	SKGT4	SKGT4_OESOPHAGUS	NA	1503365	Male	Sigma-Aldrich	2	-4.126468453	Adherent	RPMI 1640 + 10% FBS + 2mM Glutamine	88.4	CVCL_2195	2164	oesophagus	Primary	Esophageal Cancer	Adenocarcinoma	NA	SIDM00483	NA	esophagus	esophagus_adenocarcinoma	NA	NA
ACH-002292	OACp4C	OACP4C	OACP4C_OESOPHAGUS	NA	1503362	Unknown	Sigma-Aldrich	NA	NA	NA	NA	NA	CVCL_1843	966	oesophagus	NA	Esophageal Cancer	Adenocarcinoma	NA	SIDM00445	NA	esophagus	esophagus_adenocarcinoma	NA	NA
ACH-000305	EC-GI-10	ECGI10	ECGI10_OESOPHAGUS	NA	753555	Male	RIKEN	2	-5.172269116	NA	RPMI + 10% FBS	92.9	CVCL_1187	2138	lymph_node	NA	Esophageal Cancer	Squamous Cell Carcinoma	65	SIDM00278	NA	esophagus	esophagus_squamous	NA	NA
ACH-000318	TE-10	TE10	TE10_OESOPHAGUS	NA	753622	Male	RIKEN	2	-3.471540213	NA	DMEM + 10% FBS	90.1	CVCL_1760	1561	oesophagus	Primary	Esophageal Cancer	Squamous Cell Carcinoma	NA	SIDM00349	NA	esophagus	esophagus_squamous	NA	NA
ACH-000353	TE-15	TE15	TE15_OESOPHAGUS	NA	753614	Female	RIKEN	0	-0.578086978	NA	RPMI + 10% FBS	43.6	CVCL_1763	575	oesophagus	Primary	Esophageal Cancer	Squamous Cell Carcinoma	NA	SIDM00249	NA	esophagus	esophagus_squamous	NA	NA
ACH-000408	TE-5	TE5	TE5_OESOPHAGUS	NA	735784	Female	RIKEN	2	-2.516307207	NA	RPMI + 10% FBS	64.1	CVCL_1764	576	oesophagus	NA	Esophageal Cancer	Squamous Cell Carcinoma	73	SIDM00347	NA	esophagus	esophagus_squamous	NA	NA
ACH-000452	TE-8	TE8	TE8_OESOPHAGUS	NA	753623	Male	RIKEN	2	-5.568964953	NA	RPMI + 10% FBS	71.5	CVCL_1766	2253	oesophagus	NA	Esophageal Cancer	Squamous Cell Carcinoma	NA	SIDM00326	NA	esophagus	esophagus_squamous	NA	NA
ACH-000488	TE-11	TE11	TE11_OESOPHAGUS	NA	946354	Male	RIKEN	2	-4.859440458	NA	RPMI + 10% FBS	94.9	CVCL_1761	2073	oesophagus	Primary	Esophageal Cancer	Squamous Cell Carcinoma	58	SIDM00348	NA	esophagus	esophagus_squamous	NA	NA
ACH-000544	OE21	OE21	OE21_OESOPHAGUS	NA	1298359	Male	HPACC	2	-3.993280183	Adherent	RPMI + 10% FBS	84.6	CVCL_2661	2152	oesophagus	Primary	Esophageal Cancer	Squamous Cell Carcinoma	74	SIDM00478	NA	esophagus	esophagus_squamous	NA	NA
ACH-000561	T.T	TDOTT	TT_OESOPHAGUS	NA	1299064	Male	HSRRB	NA	NA	NA	NA	NA	CVCL_3174	544	bone	Metastasis	Esophageal Cancer	Squamous Cell Carcinoma	NA	SIDM00322	NA	esophagus	esophagus_squamous	NA	NA
ACH-000605	TE-6	TE6	TE6_OESOPHAGUS	NA	946355	Male	RIKEN	2	-3.13779556	Adherent	RPMI + 10% FBS	60	CVCL_1765	1642	oesophagus	NA	Esophageal Cancer	Squamous Cell Carcinoma	NA	SIDM00328	NA	esophagus	esophagus_squamous	NA	NA
ACH-000637	KYSE-520	KYSE520	KYSE520_OESOPHAGUS	NA	753575	Female	DSMZ	1	-3.087818404	Adherent	RPMI + 10% FBS	93.8	CVCL_1355	894	oesophagus	Primary	Esophageal Cancer	Squamous Cell Carcinoma	58	SIDM01025	NA	esophagus	esophagus_squamous	NA	NA
ACH-000693	KYSE-180	KYSE180	KYSE180_OESOPHAGUS	NA	907318	Male	DSMZ	2	-5.414419742	Adherent	RPMI + 10% FBS	67.9	CVCL_1349	599	oesophagus	Primary	Esophageal Cancer	Squamous Cell Carcinoma	53	SIDM01030	NA	esophagus	esophagus_squamous	NA	NA
ACH-000717	COLO-680N	COLO680N	COLO680N_OESOPHAGUS	NA	906817	Female	DSMZ	NA	NA	NA	NA	NA	CVCL_1131	1469	oesophagus	NA	Esophageal Cancer	Squamous Cell Carcinoma	57	SIDM00956	NA	esophagus	esophagus_squamous	NA	NA
ACH-000726	TE-14	TE14	TE14_OESOPHAGUS	NA	NA	Male	RIKEN	NA	NA	NA	NA	NA	CVCL_3336	NA	oesophagus	NA	Esophageal Cancer	Squamous Cell Carcinoma	NA	NA	NA	esophagus	esophagus_squamous	NA	NA
ACH-000809	KYSE-410	KYSE410	KYSE410_OESOPHAGUS	NA	753574	Male	DSMZ	2	-4.254809444	Adherent	RPMI + 10% FBS	91.3	CVCL_1352	952	oesophagus	Primary	Esophageal Cancer	Squamous Cell Carcinoma	51	SIDM01028	NA	esophagus	esophagus_squamous	NA	NA
ACH-000823	KYSE-140	KYSE140	KYSE140_OESOPHAGUS	NA	753573	Male	DSMZ	2	-4.754145179	Adherent	RPMI + 10% FBS	93	CVCL_1347	951	oesophagus	Primary	Esophageal Cancer	Squamous Cell Carcinoma	54	SIDM01032	NA	esophagus	esophagus_squamous	NA	NA
ACH-000824	KYSE-510	KYSE510	KYSE510_OESOPHAGUS	NA	907321	Female	DSMZ	2	-3.447303457	NA	RPMI + 10% FBS	94	CVCL_1354	893	oesophagus	Primary	Esophageal Cancer	Squamous Cell Carcinoma	67	SIDM01026	NA	esophagus	esophagus_squamous	NA	NA
ACH-000855	KYSE-150	KYSE150	KYSE150_OESOPHAGUS	NA	907317	Female	DSMZ	2	-3.331542269	Adherent	RPMI:F12 (1:1) + 10% FBS	86.4	CVCL_1348	407	oesophagus	Primary	Esophageal Cancer	Squamous Cell Carcinoma	49	SIDM01031	NA	esophagus	esophagus_squamous	NA	NA
